Div.,Article,Sebango,Forced
1268,18G2167800,2167,
1268,18G3363090,3363,
1268,1709847KXX,9847,
1268,1710663XXX,0663,
1268,1736618XXX,6618,
1268,1743961AXX,3961,
1268,1754391HXX,4391,
1268,1764918KXX,4918,
1268,1788759AXX,8759,
1268,1819278GXX,9278,
1268,18213780RP,1378,
1268,1824155AXX,4155,
1268,1833690HXX,3690,
1268,1881166XXX,1166,
1268,1882860T00,2860,
1268,18896291V0,9629,
1268,18896891V0,9689,
1268,1338362XXX,8362,
1268,1348533XXX,8533,
1268,1351587RXX,1587,
1268,1351778MXX,1778,
1268,1383263XXX,3263,
1268,1384019XXX,4019,
1268,1387564BXX,7564,
1268,1387577JXX,7577,
1268,1387621BXX,7621,
1268,1393697XXX,3697,
1268,1393701AXX,3701,
1268,1400002JXX,0002,
1268,1434176MXX,4176,
1268,1457624XXX,7624,
1268,1463143BXX,3143,
1268,1481987XXX,1987,
1268,1481999JXX,1999,
1268,1483638KXX,3638,
1268,1485460XXX,5460,
1268,1489357KXX,9357,
1268,14962752XX,6275,
1268,1496275XXX,6275,
1268,1507179MXX,7179,
1268,1509936AXX,9936,
1268,1509944AXX,9944,
1268,1523538AXX,3538,
1268,1533344XXX,3344,
1268,1538443XXX,8443,
1268,1570949BXX,0949,
1268,1613943XXX,3943,
1268,1615580AXX,5580,
1268,1623589XXX,3589,
1268,1631375XXX,1375,
1268,1642130XXX,2130,
1268,1660881RXX,0881,
1268,1663878XXX,3878,
1268,1674596XXX,4596,
1268,1679211AXX,9211,
1268,1698946XXX,8946,
1268,1699163XXX,9163,
1268,1120621AXX,0621,
1268,1122370PXX,2370,
1268,1123967XXX,3967,
1268,1131653XXX,1653,
1268,1131823XXX,1823,
1268,1134584AXX,4584,
1268,1136544AXX,6544,
1268,1138923AXX,8923,
1268,1141464XXX,1464,
1268,2050982XXX,0982,
1268,1155788XXX,5788,
1268,1162823BXX,2823,
1268,1168711HXX,8711,
1268,1170835XXX,0835,
1268,1171059XXX,1059,
1268,1176753XXX,6753,
1268,1883265000,3265,
1268,1253495AXX,3495,
1268,1274709KXX,4709,
1268,1276886KXX,6886,
1268,1277103HXX,7103,
1268,1277111HXX,7111,
1268,2159088XXX,9088,
1268,2143820XXX,3820,
1268,1279296XXX,9296,
1268,1279349AXX,9349,
1268,1279852XXX,9852,
1268,1296787AXX,6787,
1268,1329640XXX,9640,
1268,1333684XXX,3684,
1268,1335720XXX,5720,
1268,1338276RXX,8276,
1268,3141172800,1172,
1268,3141174810,1174,
1268,3141175400,1175,
1268,9804132780,4132,
1268,1002273XXX,2273,
1268,1002935HXX,2935,
1268,1003247HXX,3247,
1268,1012144AXX,2144,
1268,1012718XXX,2718,
1268,1013363HXX,3363,
1268,1013629MXX,3629,
1268,1013631VXX,3631,
1268,1015474XXX,5474,
1268,1019707XXX,9707,
1268,1020751XXX,0751,
1268,10209371XX,0937,
1268,1057683XXX,7683,
1268,10594926XX,9492,
1268,1067815HXX,7815,
1268,1072152XXX,2152,
1268,1085779XXX,5779,
1268,1087101VXX,7101,
1268,1087209XXX,7209,
1268,1087538XXX,7538,
1268,1093088AXX,3088,
1268,1094041XXX,4041,
1268,1094940AXX,4940,
1268,1095127RXX,5127,
1268,1095205MBP,5205,
1268,1097578XXX,7578,
1268,1097583XXX,7583,
1268,1098892XXX,8892,
1268,1102391XXX,2391,
1268,1104785XXX,4785,
1268,1109625AXX,9625,
1268,1110643KXX,0643,
1268,11200XX,00XX,
1268,3140825503,0825,
1268,3140909300,0909,
1268,3140979900,0979,
1268,3140980300,0980,
1268,2186542XXX,6542,
1268,3141074200,1074,
1268,3140304499,0304,
1268,3140504301,0504,
1268,1883044000,3044,
1268,1883056000,3056,
1268,1883096000,3096,
1268,1883729100,3729,
1268,1885120000,5120,
1268,1889510000,9510,
1268,1889687000,9687,
1268,3130608100,0608,
1268,3140096690,0096,
1268,3140123360,0123,
1268,3140128000,0128,
1268,1882965000,2965,
1268,1883024000,3024,
1268,1819240000,9240,
1268,1821749900,1749,
1268,1883253000,3253,
1268,1721551DXX,1551,
1268,2192388XXX,2388,
1268,1898539FXX,8539,
1268,2100870RXX,0870,
1268,1938533HXX,8533,
1268,18G6128X70,6128,
1268,3140327270,0327,
1268,1106867X70,6867,
1268,1089344X70,9344,
1268,1952352XXX,2352,
1268,1963188XXX,3188,
1268,18G6119CXX,6119,
1268,18G6122CXX,6122,
1268,31404506CX,0450,
1268,1389938X70,9938,
1268,1934760RXX,4760,
1268,1810557XXX,0557,
1268,2014521XXX,4521,
1268,1929290HXX,9290,
1268,1990449HXX,0449,
1268,2167551AXX,7551,
1268,2044376X10,4376,
1268,1975894HXX,5894,
1268,2070413XXX,0413,
1268,1764677EXX,4677,
1268,1223609EXX,3609,
1268,2183393XXX,3393,
1268,2180402XXX,0402,
1268,1913849BXX,3849,
1268,1994454XXX,4454,
1268,1938535GRE,8535,
1268,2221628XXX,1628,
1268,1821594C00,1594,
1268,2201813KXX,1813,
1268,2239651HXX,9651,
1268,2150230RXX,0230,
1268,2017541XXX,7541,
1268,2027259XXX,7259,
1268,2166694XXX,6694,
1268,2098737AXX,8737,
1268,2132505KXX,2505,
1268,2143842HXX,3842,
1268,SS00823381,0823,
1268,TUBELADA4-60,ELAD,
1268,1332384HXX,2384,
1268,1806382XXX,6382,
1268,1400715T00,0715,
1268,9818245780,8245,
1268,1916750XXX,6750,
1268,1925137AXX,5137,
1268,1853023XXX,3023,
1268,1098272XXX,8272,
1268,1931093XXX,1093,
1268,1718951HXX,8951,
1268,1911487AXX,1487,
1268,18G2797C00,2797,
1268,1883145TXX,3145,
1268,1964660KXX,4660,
1268,1816862XXX,6862,
1268,1988301XXX,8301,
1268,1985337XXX,5337,
1268,2021083XXX,1083,
1268,1719861XXX,9861,
1268,1174096RXX,4096,
1268,2049225MXX,9225,
1268,1930822HXX,0822,
1268,1796185XXX,6185,
1268,1883164000,3164,
1268,2124276AXX,4276,
1268,2100974RXX,0974,
1268,2101037XXX,1037,
1268,31408109B1,0810,
1268,31409184J0,0918,
1268,31409361R0,0936,
1268,31409809W0,0980,
1268,31410734W0,1073,
1268,31410769R0,1076,
1268,2192388X70,2388,
1268,E3024589T0,2458,
1268,E4040916I,4091,
1268,E4043238XX,4323,
1268,E40569273X,5692,
1268,E4062503AX,6250,
1268,208A0 BB00A,A0 B,
1268,31400164RP,0016,
1268,31401557B1,0155,
1268,31403104B1,0310,
1268,18G6066070,6066,
1268,18893631T0,9363,
1268,18896841V0,9684,
1268,18897091V0,9709,
1268,18G1801700,1801,
1268,18G4140700,4140,
1268,1635858AXX,5858,
1268,1653657AXX,3657,
1268,1654824CXX,4824,
1268,1657773XXX,7773,
1268,1663795HXX,3795,
1268,1673010XXX,3010,
1268,1703466AXX,3466,
1268,1709238HXX,9238,
1268,1710660MXX,0660,
1268,1720387RXX,0387,
1268,1720615AXX,0615,
1268,1721550AXX,1550,
1268,1725124AXX,5124,
1268,1744813XXX,4813,
1268,1747775XXX,7775,
1268,1761036AXX,1036,
1268,1777848XXX,7848,
1268,1785249AXX,5249,
1268,1789234KXX,9234,
1268,18191711J0,9171,
1268,18201940RP,0194,
1268,1821206XXX,1206,
1268,1839306XXX,9306,
1268,1882860B01,2860,
1268,1321424JXX,1424,
1268,1333161KXX,3161,
1268,1338386XXX,8386,
1268,1346939XXX,6939,
1268,1348309RXX,8309,
1268,1350919XXX,0919,
1268,1351769XXX,1769,
1268,1355057HXX,5057,
1268,1358563HXX,8563,
1268,1380275AXX,0275,
1268,1385843XXX,5843,
1268,1387564XXX,7564,
1268,1387611KXX,7611,
1268,1389237HXX,9237,
1268,1394086XXX,4086,
1268,1394094XXX,4094,
1268,1396621X00,6621,
1268,1414140TXX,4140,
1268,1433354XXX,3354,
1268,1434037HXX,4037,
1268,1443954XXX,3954,
1268,1449760XXX,9760,
1268,1452290BXX,2290,
1268,1458792XXX,8792,
1268,1463047XXX,3047,
1268,1463143XXX,3143,
1268,1476473XXX,6473,
1268,1480126XXX,0126,
1268,14801683XX,0168,
1268,1485375XXX,5375,
1268,1486971XXX,6971,
1268,1507181XXX,7181,
1268,1509969XXX,9969,
1268,1523533HXX,3533,
1268,1549690XXX,9690,
1268,1551856XXX,1856,
1268,1557374KXX,7374,
1268,1570949XXX,0949,
1268,1620765XXX,0765,
1268,1620898XXX,0898,
1268,1626975XXX,6975,
1268,1089344XXX,9344,
1268,1096332XXX,6332,
1268,1097577RXX,7577,
1268,11003XX,03XX,
1268,11007ST,07ST,
1268,1104785BXX,4785,
1268,1106867XXX,6867,
1268,1120625XXX,0625,
1268,1123978XXX,3978,
1268,1124274JXX,4274,
1268,1125590KXX,5590,
1268,1138877HXX,8877,
1268,1138891XXX,8891,
1268,1141661XXX,1661,
1268,1141673XXX,1673,
1268,1142182XXX,2182,
1268,1148665AXX,8665,
1268,1160014XXX,0014,
1268,1162823XXX,2823,
1268,1162878XXX,2878,
1268,11658XX,58XX,
1268,1166948HXX,6948,
1268,1171420XXX,1420,
1268,1179991XXX,9991,
1268,1201674AXX,1674,
1268,2039001HXX,9001,
1268,1249730AXX,9730,
1268,1268304AXX,8304,
1268,1271037AXX,1037,
1268,2172252AXX,2252,
1268,1313630RXX,3630,
1268,1317428XXX,7428,
1268,3141041000,1041,
1268,3141067970,1067,
1268,3141074290,1074,
1268,3141131400,1131,
1268,3141147700,1147,
1268,3141178400,1178,
1268,1218850RXX,8850,
1268,1223900XXX,3900,
1268,9805188180,5188,
1268,9808298380,8298,
1268,2007732XXX,7732,
1268,2190482XXX,0482,
1268,1000691XXX,0691,
1268,1000787XXX,0787,
1268,1089001XXX,9001,
1268,10065389XX,6538,
1268,10084570XX,8457,
1268,1010802WXX,0802,
1268,1015231HXX,5231,
1268,1015983X10,5983,
1268,1019897XXX,9897,
1268,10284991XX,8499,
1268,1028500RXX,8500,
1268,1059189XXX,9189,
1268,1059333XXX,9333,
1268,10602049XX,0204,
1268,1061476R00,1476,
1268,1061539X00,1539,
1268,1067817XXX,7817,
1268,1075539XXX,5539,
1268,1085778JXX,5778,
1268,1085779BXX,5779,
1268,1087025XXX,7025,
1268,1087423XXX,7423,
1268,3140619090,0619,
1268,3140811100,0811,
1268,3140814601,0814,
1268,3140914400,0914,
1268,3140974400,0974,
1268,3141027900,1027,
1268,3140157910,0157,
1268,3140197410,0197,
1268,3140304000,0304,
1268,3140335190,0335,
1268,3140405990,0405,
1268,1883539000,3539,
1268,1889514070,9514,
1268,1889698000,9698,
1268,1889707000,9707,
1268,1889873000,9873,
1268,1889888000,9888,
1268,3130320390,0320,
1268,3130608660,0608,
1268,3140043601,0043,
1268,3140044402,0044,
1268,3140098490,0098,
1268,3140099190,0099,
1268,1882885000,2885,
1268,1882921000,2921,
1268,1882941000,2941,
1268,1882968000,2968,
1268,1882981000,2981,
1268,1882993000,2993,
1268,1883000000,3000,
1268,1883012000,3012,
1268,1883049000,3049,
1268,1883060000,3060,
1268,1883072000,3072,
1268,1883089000,3089,
1268,1883104000,3104,
1268,1883246100,3246,
1268,1820391100,0391,
1268,1821448900,1448,
1268,1821633100,1633,
1268,1823153090,3153,
1268,1824652900,4652,
1268,3141091700,1091,
1268,1464009,4009,
1268,1620993000,0993,
1268,1913849HXX,3849,
1268,2126565XXX,6565,
1268,2150230XXX,0230,
1268,1332745CXX,2745,
1268,1720387X70,0387,
1268,1784731XD,4731,
1268,2091817AXX,1817,
1268,2050982HXX,0982,
1268,1883174000,3174,
1268,1916800EXX,6800,
1268,2077704KXX,7704,
1268,1521027AXX,1027,
1268,1904508XXX,4508,
1268,2030779XXX,0779,
1268,2239651BXX,9651,
1268,2221627BXX,1627,
1268,1938533BRT,8533,
1268,2159088HXX,9088,
1268,2006959KXX,6959,
1268,2017541RXX,7541,
1268,2027259RXX,7259,
1268,2143820HXX,3820,
1268,1816862RXX,6862,
1268,2143832HXX,3832,
1268,2149401XXX,9401,
1268,2053431XXX,3431,
1268,1816862XXR,6862,
1268,2243408MXX,3408,
1268,T9432250M1,3225,
1268,2297789HXX,7789,
1268,2337029KXX,7029,
1268,1883283000,3283,
1268,1883251000,3251,
1268,1938848CXX,8848,
1268,18902841V0,0284,
1268,1890276001,0276,
1268,2292366HXX,2366,
1268,1880162FXX,0162,
1268,SS18762000,8762,
1268,TUBELADA6-60,ELAD,
1268,1663946T00,3946,
1268,3110321610,0321,
1268,16828401C0,2840,
1268,31411404C0,1140,
1268,1901128HXX,1128,
1268,1481987HXX,1987,
1268,1515944,5944,
1268,1720416XXX,0416,
1268,1916749AXX,6749,
1268,1806037AXX,6037,
1268,3140974300,0974,
1268,3141139C00,1139,
1268,1988303XXX,8303,
1268,1986278XXX,6278,
1268,1971649XXX,1649,
1268,1997713XXX,7713,
1268,1994938XXX,4938,
1268,1994923AXX,4923,
1268,1794147XXX,4147,
1268,1719130XXX,9130,
1268,1720657XXX,0657,
1268,2009889XXX,9889,
1268,1975537XXX,5537,
1268,2049212XXX,9212,
1268,1981895XXX,1895,
1268,1927242XXX,7242,
1268,2100974XXX,0974,
1268,2101037RXX,1037,
1268,2100870XXX,0870,
1268,2122131AXX,2131,
1268,2057017AXX,7017,
1268,3140070570,0070,
1268,18G6103X70,6103,
1268,1883166000,3166,
1268,31411409C0,1140,
1268,31411503C0,1150,
1268,96079706T0,7970,
1268,2182775KXX,2775,
1268,E4038689KX,3868,
1268,E4043712T0,4371,
1268,E4054673XX,5467,
1268,E4058243XX,5824,
1268,E4058447R0,5844,
1268,E4059315R0,5931,
1268,E405965500,5965,
1268,E406904910,6904,
1268,E406905110,6905,
1268,E4072571R0,7257,
1268,E407811200,7811,
1268,E4078252R0,7825,
1268,E4079978XX,7997,
1268,E4083756R0,8375,
1268,E4083938HX,8393,
1268,KTFAPX12RE,APX1,
1268,PF40575960,0575,
1268,31401417B2,0141,
1268,31403103B1,0310,
1268,31407526J0,0752,
1268,31407706B0,0770,
1268,31407707B1,0770,
1268,31408802J0,0880,
1268,31409117L0,0911,
1268,18G6509900,6509,
1268,18G6617900,6617,
1268,18G6755C00,6755,
1268,1902616XXX,2616,
1268,1673012X70,3012,
1268,2302713XXX,2713,
1268,18G56880B0,5688,
1268,1828835C00,8835,
1268,1833690XXX,3690,
1268,1882859B01,2859,
1268,1885084XXX,5084,
1268,18887260RP,8726,
1268,18G13270RP,1327,
1268,1483650JXX,3650,
1268,1483650LAS,3650,
1268,1485375RXX,5375,
1268,1499479XXX,9479,
1268,1506246AXX,6246,
1268,1514774KXX,4774,
1268,1533342AXX,3342,
1268,1548600AXX,8600,
1268,1549690RXX,9690,
1268,1549816HXX,9816,
1268,1614102KXX,4102,
1268,1620887HXX,0887,
1268,1656201XXX,6201,
1268,1657771XXX,7771,
1268,1673012XXX,3012,
1268,1684976XXX,4976,
1268,1699163HXX,9163,
1268,1700404AXX,0404,
1268,1720387XXX,0387,
1268,BENB445-03,B445,
1268,1736618HXX,6618,
1268,1744765XXX,4765,
1268,1758100HXX,8100,
1268,177238XXX,238X,
1268,1782093KXX,2093,
1268,1791135XXX,1135,
1268,1792588AXX,2588,
1268,1811650AXX,1650,
1268,1819277GXX,9277,
1268,1821193XXX,1193,
1268,18239730RP,3973,
1268,1165618XXX,5618,
1268,1171059HXX,1059,
1268,1174474BXX,4474,
1268,1176755X00,6755,
1268,11849MBP,49MB,
1268,1191342HXX,1342,
1268,1208264RXX,8264,
1268,1257950BXX,7950,
1268,1264511HXX,4511,
1268,1276867JXX,6867,
1268,1277103XXX,7103,
1268,1277111XXX,7111,
1268,1313630XXX,3630,
1268,1318864XXX,8864,
1268,1338386RXX,8386,
1268,1339538XXX,9538,
1268,1346939RXX,6939,
1268,1348533HXX,8533,
1268,1348553HXX,8553,
1268,1353980XXX,3980,
1268,13778583XX,7858,
1268,1387566XXX,7566,
1268,1387578JXX,7578,
1268,1387579BXX,7579,
1268,1389426XXX,9426,
1268,1394094RXX,4094,
1268,1396122RXX,6122,
1268,1425543XXX,5543,
1268,1449752KXX,9752,
1268,1449759XXX,9759,
1268,1455477X10,5477,
1268,1458804AXX,8804,
1268,1464385JXX,4385,
1268,1476463XXX,6463,
1268,1476471XXX,6471,
1268,1480126RXX,0126,
1268,1482287HXX,2287,
1268,1058006XXX,8006,
1268,10602032XX,0203,
1268,1067815XXX,7815,
1268,1071428SXX,1428,
1268,1074713AXX,4713,
1268,1075448SXX,5448,
1268,1087453XXX,7453,
1268,1134174KXX,4174,
1268,1089344RXX,9344,
1268,1092060YXX,2060,
1268,1093087AXX,3087,
1268,1094041HXX,4041,
1268,1095128RXX,5128,
1268,1095282VXX,5282,
1268,1096332RXX,6332,
1268,1097577XXX,7577,
1268,1097583HXX,7583,
1268,1098272RXX,8272,
1268,1098885CXX,8885,
1268,1104787BXX,4787,
1268,1104791AXX,4791,
1268,1106867RXX,6867,
1268,1109245XXX,9245,
1268,11129XX,29XX,
1268,11180805RP,8080,
1268,111871991C,8719,
1268,1123907HXX,3907,
1268,1128014KXX,8014,
1268,11299XX,99XX,
1268,1138977AXX,8977,
1268,1141663XXX,1663,
1268,1149342YXX,9342,
1268,1154526AXX,4526,
1268,2145250AXX,5250,
1268,1158671PNT,8671,
1268,1160064XXX,0064,
1268,1163499XXX,3499,
1268,1164727XXX,4727,
1268,3140980990,0980,
1268,3140996790,0996,
1268,3141020200,1020,
1268,3141063780,1063,
1268,3141135410,1135,
1268,3141155000,1155,
1268,1218832RXX,8832,
1268,1223651X,3651,
1268,9677234780,7234,
1268,2179274AXX,9274,
1268,2190371XXX,0371,
1268,1000691RXX,0691,
1268,1000757XXX,0757,
1268,1001785XXX,1785,
1268,1002935XXX,2935,
1268,1003247XXX,3247,
1268,10054161XX,5416,
1268,1006935XXX,6935,
1268,10084826XX,8482,
1268,1013363XXX,3363,
1268,1015471CXX,5471,
1268,10209381XX,0938,
1268,1021034XXX,1034,
1268,1028500XXX,8500,
1268,1057685AXX,7685,
1268,3140494610,0494,
1268,3140726399,0726,
1268,3140765210,0765,
1268,3140775001,0775,
1268,3140805200,0805,
1268,3140911500,0911,
1268,3140365610,0365,
1268,3140389400,0389,
1268,3140406190,0406,
1268,3140414190,0414,
1268,1889628000,9628,
1268,1889688000,9688,
1268,1890146000,0146,
1268,3130608160,0608,
1268,3140098390,0098,
1268,3140170590,0170,
1268,1882887000,2887,
1268,1882923000,2923,
1268,1882931000,2931,
1268,1882943000,2943,
1268,1882951000,2951,
1268,1882983000,2983,
1268,1882991000,2991,
1268,1883059000,3059,
1268,1883062000,3062,
1268,1883070000,3070,
1268,1883099000,3099,
1268,1883106000,3106,
1268,1883114000,3114,
1268,1824892900,4892,
1268,1828242090,8242,
1268,1548600,8600,
1268,1552539,2539,
1268,6477,7,
1268,2162716XXX,2716,
1268,2120583RXX,0583,
1268,2354971XXX,4971,
1268,2040876XXX,0876,
1268,1707172RXX,7172,
1268,2124930AXX,4930,
1268,2101048RXX,1048,
1268,18G0494070,0494,
1268,3140068970,0068,
1268,3140157970,0157,
1268,1810557HXX,0557,
1268,1963187XXX,3187,
1268,2125369HXX,5369,
1268,31402452CX,0245,
1268,31401628CX,0162,
1268,1719861HXX,9861,
1268,2077591XXX,7591,
1268,2171183AXX,1183,
1268,98047492EX,4749,
1268,98106906EX,0690,
1268,1883182000,3182,
1268,1952352HXX,2352,
1268,2080496HXX,0496,
1268,2180402HXX,0402,
1268,1273768DXX,3768,
1268,E4071421XX,7142,
1268,E4071421AX,7142,
1268,E4065946XX,6594,
1268,2030779BXX,0779,
1268,E4028527XXX,2852,
1268,1935953TXX,5953,
1268,2239651XXX,9651,
1268,2221627XXX,1627,
1268,2024547AXX,4547,
1268,2190482HXX,0482,
1268,2085391RXX,5391,
1268,1794148RXX,4148,
1268,2283896XXX,3896,
1268,1383344DXX,3344,
1268,2087618XXX,7618,
1268,1844766XXX,4766,
1268,2086024AXX,6024,
1268,1994454HXX,4454,
1268,SS19005000,9005,
1268,1622126KXX,2126,
1268,1883119000,3119,
1268,1718951XXX,8951,
1268,1603539AXX,3539,
1268,1883122000,3122,
1268,1901125HXX,1125,
1268,1900597AXX,0597,
1268,1892807RXX,2807,
1268,1895807RXX,5807,
1268,1848272AXX,8272,
1268,1990267AXX,0267,
1268,1990265KXX,0265,
1268,1486963HXX,6963,
1268,1990449XXX,0449,
1268,1929290XXX,9290,
1268,1975894XXX,5894,
1268,2044376XXX,4376,
1268,1663878RXX,3878,
1268,1333033AXX,3033,
1268,1334165XXX,4165,
1268,1934679RXX,4679,
1268,1769566RXX,9566,
1268,2009900AXX,9900,
1268,2049238MXX,9238,
1268,1938533XXX,8533,
1268,31405043T0,0504,
1268,31407653J0,0765,
1268,31408748J0,0874,
1268,31408791B0,0879,
1268,31409270C0,0927,
1268,31409529B1,0952,
1268,31409742R0,0974,
1268,314106351C,1063,
1268,314106371V,1063,
1268,31411503RC,1150,
1268,8945J,5J,
1268,31411390C0,1139,
1268,E4040916,4091,
1268,E4053536T0,5353,
1268,E4058243HX,5824,
1268,E40591563X,5915,
1268,E4071780R0,7178,
1268,E40721323X,7213,
1268,GEN5,5,
1268,18G6255900,6255,
1268,1902640XXX,2640,
1268,31401232RP,0123,
1268,31401705B1,0170,
1268,18G15440RP,1544,
1268,18G43980RP,4398,
1268,1821177XXX,1177,
1268,1865906KXX,5906,
1268,1869125XXX,9125,
1268,1874602XXX,4602,
1268,18896991V0,9699,
1268,18D1818900,1818,
1268,18D6797900,6797,
1268,18G02150RP,0215,
1268,1423244XXX,3244,
1268,1433401KXX,3401,
1268,1434037XXX,4037,
1268,1449752QXX,9752,
1268,1449754XXX,9754,
1268,1450041AXX,0041,
1268,1464210KXX,4210,
1268,1476473HXX,6473,
1268,1480112XXX,0112,
1268,1481985XXX,1985,
1268,1485381XXX,5381,
1268,1485462XXX,5462,
1268,1660881XXX,0881,
1268,1486971HXX,6971,
1268,1490707XXX,0707,
1268,1509946AXX,9946,
1268,1512314XXX,2314,
1268,1549826AXX,9826,
1268,1551856HXX,1856,
1268,1599661XXX,9661,
1268,1618801XXX,8801,
1268,1619801XXX,9801,
1268,1620765HXX,0765,
1268,1620993XXX,0993,
1268,1661430AXX,1430,
1268,1663795XXX,3795,
1268,1673010X10,3010,
1268,1679196AXX,9196,
1268,1679213AXX,9213,
1268,1706611KXX,6611,
1268,1725648XXX,5648,
1268,1736618RXX,6618,
1268,1764677XXX,4677,
1268,1777848HXX,7848,
1268,1784640AXX,4640,
1268,1791118AXX,1118,
1268,1791399AXX,1399,
1268,1794609XXX,4609,
1268,11588971XX,8897,
1268,1160009XXX,0009,
1268,1171420HXX,1420,
1268,1172946TXX,2946,
1268,1175039RXX,5039,
1268,1175040AXX,5040,
1268,1176758X00,6758,
1268,1195595AXX,5595,
1268,1249629AXX,9629,
1268,1257950XXX,7950,
1268,1268310XXX,8310,
1268,1271043XXX,1043,
1268,1274232KXX,4232,
1268,1276883JXX,6883,
1268,1276884KXX,6884,
1268,1277290AXX,7290,
1268,1277293CXX,7293,
1268,1883267000,3267,
1268,1279296RXX,9296,
1268,1285932TXX,5932,
1268,1299751HHX,9751,
1268,1338362RXX,8362,
1268,1339443XXX,9443,
1268,1346622XXX,6622,
1268,1351587XXX,1587,
1268,1351589T00,1589,
1268,1354679X00,4679,
1268,1378103HXX,8103,
1268,1387579XXX,7579,
1268,1387623BXX,7623,
1268,1389237XXX,9237,
1268,1396099RXX,6099,
1268,1399905XXX,9905,
1268,2060844XXX,0844,
1268,14112801XX,1280,
1268,1413781TXX,3781,
1268,1010549XXX,0549,
1268,1015231XXX,5231,
1268,10154706XX,5470,
1268,1028429AXX,8429,
1268,10569511XX,6951,
1268,10612229XX,1222,
1268,1067817HXX,7817,
1268,10695961XX,9596,
1268,1072152RXX,2152,
1268,1076190XXX,6190,
1268,1087025X10,7025,
1268,1087058XXX,7058,
1268,1089390AXX,9390,
1268,1089408XXX,9408,
1268,1093195XXX,3195,
1268,1095445XXX,5445,
1268,1097295LAS,7295,
1268,1097578RXX,7578,
1268,1102285XXX,2285,
1268,1102286WXX,2286,
1268,1110245AXX,0245,
1268,1119080AXX,9080,
1268,1121097PXX,1097,
1268,1126313XXX,6313,
1268,11316551XX,1655,
1268,1134084AXX,4084,
1268,1136546AXX,6546,
1268,1138901XXX,8901,
1268,1141675AXX,1675,
1268,11431ST,31ST,
1268,11476XX,76XX,
1268,3140972970,0972,
1268,3140980900,0980,
1268,3141005700,1005,
1268,3141057490,1057,
1268,3141073900,1073,
1268,3141131460,1131,
1268,3141141360,1141,
1268,3141166210,1166,
1268,1223609XXX,3609,
1268,1229619HXX,9619,
1268,2161399XXX,1399,
1268,2325150XXX,5150,
1268,9804146980,4146,
1268,9810637480,0637,
1268,2143842XXX,3842,
1268,1000677XXX,0677,
1268,1003082XXX,3082,
1268,10084761XX,8476,
1268,3140716780,0716,
1268,3140811160,0811,
1268,3140214799,0214,
1268,1882898000,2898,
1268,1882907000,2907,
1268,1882915000,2915,
1268,1883026000,3026,
1268,1883034000,3034,
1268,1883046000,3046,
1268,1883054000,3054,
1268,1883086000,3086,
1268,1883094000,3094,
1268,1885119000,5119,
1268,1889512000,9512,
1268,1889685000,9685,
1268,1889708000,9708,
1268,1889880001,9880,
1268,1889983000,9983,
1268,3130608600,0608,
1268,1513864,3864,
1268,188309300,3093,
1268,1113627859,3627,
1268,1819249099,9249,
1268,1821447900,1447,
1268,1796185HXX,6185,
1268,1462865AXX,2865,
1268,2122315XXX,2315,
1268,2091386HXX,1386,
1268,2110821HXX,0821,
1268,1883183000,3183,
1268,2190483HXX,0483,
1268,2120580XXX,0580,
1268,2283897XXX,3897,
1268,2055599XXX,5599,
1268,2086023HXX,6023,
1268,2126472BXX,6472,
1268,2259229XXX,9229,
1268,2081366HXX,1366,
1268,2182782KXX,2782,
1268,2214334RXX,4334,
1268,1754391JXX,4391,
1268,2187202XXX,7202,
1268,2354970XXX,4970,
1268,2161398XXX,1398,
1268,1965728XXX,5728,
1268,1958688AXX,8688,
1268,1993183AXX,3183,
1268,2030127TXX,0127,
1268,1806317XXX,6317,
1268,1816862MXX,6862,
1268,1106622X70,6622,
1268,1883151000,3151,
1268,1883156018,3156,
1268,1883157900,3157,
1268,2021024AXX,1024,
1268,1796378XXX,6378,
1268,1796383XXX,6383,
1268,1893376XXX,3376,
1268,1930823XXX,0823,
1268,1927241HXX,7241,
1268,1975534HXX,5534,
1268,3140043670,0043,
1268,3140423270,0423,
1268,3140444370,0444,
1268,3141178570,1178,
1268,1963186XXX,3186,
1268,2125368HXX,5368,
1268,18G3028CXX,3028,
1268,31403273CX,0327,
1268,1720421X70,0421,
1268,2091820AXX,1820,
1268,2091829XXX,1829,
1268,1999521XXX,9521,
1268,2102278XXX,2278,
1268,98069163EX,6916,
1268,1916049EXX,6049,
1268,2013263EXX,3263,
1268,2077708KXX,7708,
1268,2215145AXX,5145,
1268,2093634BXX,3634,
1268,1962231LXX,2231,
1268,E4059159XX,5915,
1268,E4060088XX,6008,
1268,E4071781,7178,
1268,E4074535R0,7453,
1268,E4079992XX,7999,
1268,E4083973XX,8397,
1268,1810142HXX,0142,
1268,1463047T00,3047,
1268,1718952RXX,8952,
1268,1772264HXX,2264,
1268,1934757XXX,4757,
1268,1883123000,3123,
1268,1720415HXX,0415,
1268,1719389HXX,9389,
1268,1834159HXX,4159,
1268,1904048TXX,4048,
1268,1906511TXX,6511,
1268,1906843XXX,6843,
1268,31400043C1,0004,
1268,31400901RP,0090,
1268,31401461RP,0146,
1268,31401743B1,0174,
1268,31401948J0,0194,
